,component_name,created_at,device_id,id,occurred_at,updated_at,value,name,sensor_kind,Timestamp,Kitchen,Laundry,Toilet,Medication Area,Living Room,Master Bedroom,Spare Bedroom,Bathroom
1408,motion,2017-03-06T19:00:08.813Z,6,194829,2017-03-06T19:00:08.797Z,2017-03-06T19:00:08.813Z,inactive,Kitchen Motion,Motion,2017-03-06T19:00:08.797Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1409,motion,2017-03-06T19:00:13.726Z,6,194831,2017-03-06T19:00:13.712Z,2017-03-06T19:00:13.726Z,active,Kitchen Motion,Motion,2017-03-06T19:00:13.712Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1410,motion,2017-03-06T19:00:26.892Z,19,194833,2017-03-06T19:00:26.883Z,2017-03-06T19:00:26.892Z,active,Medication Area,Motion,2017-03-06T19:00:26.883Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1411,motion,2017-03-06T19:00:32.465Z,7,194835,2017-03-06T19:00:32.451Z,2017-03-06T19:00:32.465Z,active,spare_bedroom - corridor transit,Transit,2017-03-06T19:00:32.451Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1412,motion,2017-03-06T19:00:37.649Z,19,194837,2017-03-06T19:00:37.633Z,2017-03-06T19:00:37.649Z,inactive,Medication Area,Motion,2017-03-06T19:00:37.633Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1413,motion,2017-03-06T19:00:50.323Z,6,194839,2017-03-06T19:00:50.311Z,2017-03-06T19:00:50.323Z,inactive,Kitchen Motion,Motion,2017-03-06T19:00:50.311Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1414,motion,2017-03-06T19:01:07.571Z,6,194841,2017-03-06T19:01:07.546Z,2017-03-06T19:01:07.571Z,active,Kitchen Motion,Motion,2017-03-06T19:01:07.546Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1415,motion,2017-03-06T19:01:22.332Z,7,194843,2017-03-06T19:01:22.320Z,2017-03-06T19:01:22.332Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-06T19:01:22.320Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1416,motion,2017-03-06T19:01:32.362Z,19,194845,2017-03-06T19:01:32.351Z,2017-03-06T19:01:32.362Z,active,Medication Area,Motion,2017-03-06T19:01:32.351Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1417,motion,2017-03-06T19:01:55.645Z,19,194848,2017-03-06T19:01:55.634Z,2017-03-06T19:01:55.645Z,inactive,Medication Area,Motion,2017-03-06T19:01:55.634Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1418,motion,2017-03-06T19:02:38.423Z,19,194851,2017-03-06T19:02:38.410Z,2017-03-06T19:02:38.423Z,active,Medication Area,Motion,2017-03-06T19:02:38.410Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1419,motion,2017-03-06T19:02:59.391Z,19,194855,2017-03-06T19:02:59.380Z,2017-03-06T19:02:59.391Z,inactive,Medication Area,Motion,2017-03-06T19:02:59.380Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1420,motion,2017-03-06T19:03:47.319Z,6,194857,2017-03-06T19:03:47.306Z,2017-03-06T19:03:47.319Z,inactive,Kitchen Motion,Motion,2017-03-06T19:03:47.306Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1421,motion,2017-03-06T19:04:59.384Z,6,194859,2017-03-06T19:04:59.373Z,2017-03-06T19:04:59.384Z,active,Kitchen Motion,Motion,2017-03-06T19:04:59.373Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1422,motion,2017-03-06T19:05:35.346Z,19,194863,2017-03-06T19:05:35.335Z,2017-03-06T19:05:35.346Z,active,Medication Area,Motion,2017-03-06T19:05:35.335Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1423,motion,2017-03-06T19:05:46.389Z,19,194865,2017-03-06T19:05:46.377Z,2017-03-06T19:05:46.389Z,inactive,Medication Area,Motion,2017-03-06T19:05:46.377Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1424,motion,2017-03-06T19:05:51.051Z,6,194867,2017-03-06T19:05:51.044Z,2017-03-06T19:05:51.051Z,inactive,Kitchen Motion,Motion,2017-03-06T19:05:51.044Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1425,motion,2017-03-06T19:06:30.817Z,6,194869,2017-03-06T19:06:30.808Z,2017-03-06T19:06:30.817Z,active,Kitchen Motion,Motion,2017-03-06T19:06:30.808Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1426,motion,2017-03-06T19:06:52.305Z,19,194871,2017-03-06T19:06:52.295Z,2017-03-06T19:06:52.305Z,active,Medication Area,Motion,2017-03-06T19:06:52.295Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1427,motion,2017-03-06T19:07:03.389Z,19,194873,2017-03-06T19:07:03.377Z,2017-03-06T19:07:03.389Z,inactive,Medication Area,Motion,2017-03-06T19:07:03.377Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1428,motion,2017-03-06T19:07:21.305Z,6,194875,2017-03-06T19:07:21.299Z,2017-03-06T19:07:21.305Z,inactive,Kitchen Motion,Motion,2017-03-06T19:07:21.299Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1429,motion,2017-03-06T19:07:36.345Z,6,194877,2017-03-06T19:07:36.333Z,2017-03-06T19:07:36.345Z,active,Kitchen Motion,Motion,2017-03-06T19:07:36.333Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1430,motion,2017-03-06T19:08:11.057Z,6,194879,2017-03-06T19:08:11.045Z,2017-03-06T19:08:11.057Z,inactive,Kitchen Motion,Motion,2017-03-06T19:08:11.045Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1431,motion,2017-03-06T19:08:30.992Z,6,194881,2017-03-06T19:08:30.983Z,2017-03-06T19:08:30.992Z,active,Kitchen Motion,Motion,2017-03-06T19:08:30.983Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1432,motion,2017-03-06T19:08:42.310Z,6,194883,2017-03-06T19:08:42.300Z,2017-03-06T19:08:42.310Z,inactive,Kitchen Motion,Motion,2017-03-06T19:08:42.300Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1433,motion,2017-03-06T19:08:47.022Z,6,194885,2017-03-06T19:08:47.011Z,2017-03-06T19:08:47.022Z,active,Kitchen Motion,Motion,2017-03-06T19:08:47.011Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1434,motion,2017-03-06T19:08:49.018Z,19,194887,2017-03-06T19:08:49.011Z,2017-03-06T19:08:49.018Z,active,Medication Area,Motion,2017-03-06T19:08:49.011Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1435,motion,2017-03-06T19:09:11.644Z,19,194889,2017-03-06T19:09:11.632Z,2017-03-06T19:09:11.644Z,inactive,Medication Area,Motion,2017-03-06T19:09:11.632Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1436,motion,2017-03-06T19:10:08.808Z,19,194891,2017-03-06T19:10:08.800Z,2017-03-06T19:10:08.808Z,active,Medication Area,Motion,2017-03-06T19:10:08.800Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1437,motion,2017-03-06T19:10:31.638Z,19,194894,2017-03-06T19:10:31.629Z,2017-03-06T19:10:31.638Z,inactive,Medication Area,Motion,2017-03-06T19:10:31.629Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1438,motion,2017-03-06T19:10:50.422Z,3,194897,2017-03-06T19:10:50.410Z,2017-03-06T19:10:50.422Z,active,Living Room Motion,Motion,2017-03-06T19:10:50.410Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
1439,motion,2017-03-06T19:11:01.007Z,3,194899,2017-03-06T19:11:00.997Z,2017-03-06T19:11:01.007Z,inactive,Living Room Motion,Motion,2017-03-06T19:11:00.997Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
1440,motion,2017-03-06T19:11:13.053Z,6,194901,2017-03-06T19:11:13.043Z,2017-03-06T19:11:13.053Z,inactive,Kitchen Motion,Motion,2017-03-06T19:11:13.043Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
1441,motion,2017-03-06T19:13:21.174Z,6,194903,2017-03-06T19:13:21.157Z,2017-03-06T19:13:21.174Z,active,Kitchen Motion,Motion,2017-03-06T19:13:21.157Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1442,motion,2017-03-06T19:13:32.049Z,6,194905,2017-03-06T19:13:32.038Z,2017-03-06T19:13:32.049Z,inactive,Kitchen Motion,Motion,2017-03-06T19:13:32.038Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1443,motion,2017-03-06T19:18:55.865Z,6,194907,2017-03-06T19:18:55.852Z,2017-03-06T19:18:55.865Z,active,Kitchen Motion,Motion,2017-03-06T19:18:55.852Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1444,motion,2017-03-06T19:19:16.042Z,6,194909,2017-03-06T19:19:16.030Z,2017-03-06T19:19:16.042Z,inactive,Kitchen Motion,Motion,2017-03-06T19:19:16.030Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1445,motion,2017-03-06T19:24:03.952Z,6,194911,2017-03-06T19:24:03.939Z,2017-03-06T19:24:03.952Z,active,Kitchen Motion,Motion,2017-03-06T19:24:03.939Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1446,motion,2017-03-06T19:24:15.038Z,6,194913,2017-03-06T19:24:15.023Z,2017-03-06T19:24:15.038Z,inactive,Kitchen Motion,Motion,2017-03-06T19:24:15.023Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1447,motion,2017-03-06T19:26:52.383Z,6,194915,2017-03-06T19:26:52.372Z,2017-03-06T19:26:52.383Z,active,Kitchen Motion,Motion,2017-03-06T19:26:52.372Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1448,motion,2017-03-06T19:27:23.657Z,19,194917,2017-03-06T19:27:23.645Z,2017-03-06T19:27:23.657Z,active,Medication Area,Motion,2017-03-06T19:27:23.645Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1449,motion,2017-03-06T19:27:36.024Z,6,194919,2017-03-06T19:27:36.018Z,2017-03-06T19:27:36.024Z,inactive,Kitchen Motion,Motion,2017-03-06T19:27:36.018Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1450,motion,2017-03-06T19:27:41.112Z,6,194921,2017-03-06T19:27:41.105Z,2017-03-06T19:27:41.112Z,active,Kitchen Motion,Motion,2017-03-06T19:27:41.105Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1451,motion,2017-03-06T19:27:44.374Z,19,194923,2017-03-06T19:27:44.368Z,2017-03-06T19:27:44.374Z,inactive,Medication Area,Motion,2017-03-06T19:27:44.368Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1452,motion,2017-03-06T19:27:51.211Z,19,194925,2017-03-06T19:27:51.204Z,2017-03-06T19:27:51.211Z,active,Medication Area,Motion,2017-03-06T19:27:51.204Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1453,motion,2017-03-06T19:28:04.294Z,6,194927,2017-03-06T19:28:04.276Z,2017-03-06T19:28:04.294Z,inactive,Kitchen Motion,Motion,2017-03-06T19:28:04.276Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1454,motion,2017-03-06T19:28:06.802Z,6,194929,2017-03-06T19:28:06.795Z,2017-03-06T19:28:06.802Z,active,Kitchen Motion,Motion,2017-03-06T19:28:06.795Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1455,motion,2017-03-06T19:28:28.636Z,19,194931,2017-03-06T19:28:28.626Z,2017-03-06T19:28:28.636Z,inactive,Medication Area,Motion,2017-03-06T19:28:28.626Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1456,motion,2017-03-06T19:28:41.291Z,6,194933,2017-03-06T19:28:41.272Z,2017-03-06T19:28:41.291Z,inactive,Kitchen Motion,Motion,2017-03-06T19:28:41.272Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1457,motion,2017-03-06T19:29:01.810Z,6,194935,2017-03-06T19:29:01.800Z,2017-03-06T19:29:01.810Z,active,Kitchen Motion,Motion,2017-03-06T19:29:01.800Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1458,motion,2017-03-06T19:29:23.047Z,3,194937,2017-03-06T19:29:23.036Z,2017-03-06T19:29:23.047Z,active,Living Room Motion,Motion,2017-03-06T19:29:23.036Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
1459,motion,2017-03-06T19:29:33.982Z,3,194939,2017-03-06T19:29:33.974Z,2017-03-06T19:29:33.982Z,inactive,Living Room Motion,Motion,2017-03-06T19:29:33.974Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
1460,motion,2017-03-06T19:29:48.284Z,6,194941,2017-03-06T19:29:48.272Z,2017-03-06T19:29:48.284Z,inactive,Kitchen Motion,Motion,2017-03-06T19:29:48.272Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
1461,motion,2017-03-06T19:29:51.663Z,6,194943,2017-03-06T19:29:51.656Z,2017-03-06T19:29:51.663Z,active,Kitchen Motion,Motion,2017-03-06T19:29:51.656Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1462,motion,2017-03-06T19:30:57.028Z,6,194945,2017-03-06T19:30:57.014Z,2017-03-06T19:30:57.028Z,inactive,Kitchen Motion,Motion,2017-03-06T19:30:57.014Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1463,motion,2017-03-06T19:31:08.203Z,6,194947,2017-03-06T19:31:08.189Z,2017-03-06T19:31:08.203Z,active,Kitchen Motion,Motion,2017-03-06T19:31:08.189Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1464,motion,2017-03-06T19:31:21.852Z,19,194949,2017-03-06T19:31:21.840Z,2017-03-06T19:31:21.852Z,active,Medication Area,Motion,2017-03-06T19:31:21.840Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1465,motion,2017-03-06T19:31:42.380Z,19,194951,2017-03-06T19:31:42.370Z,2017-03-06T19:31:42.380Z,inactive,Medication Area,Motion,2017-03-06T19:31:42.370Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1466,motion,2017-03-06T19:31:45.275Z,6,194953,2017-03-06T19:31:45.268Z,2017-03-06T19:31:45.275Z,inactive,Kitchen Motion,Motion,2017-03-06T19:31:45.268Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1467,motion,2017-03-06T19:31:52.546Z,6,194955,2017-03-06T19:31:52.535Z,2017-03-06T19:31:52.546Z,active,Kitchen Motion,Motion,2017-03-06T19:31:52.535Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1468,motion,2017-03-06T19:32:27.280Z,6,194957,2017-03-06T19:32:27.268Z,2017-03-06T19:32:27.280Z,inactive,Kitchen Motion,Motion,2017-03-06T19:32:27.268Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1469,motion,2017-03-06T19:32:46.479Z,6,194959,2017-03-06T19:32:46.472Z,2017-03-06T19:32:46.479Z,active,Kitchen Motion,Motion,2017-03-06T19:32:46.472Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1470,motion,2017-03-06T19:33:21.282Z,6,194961,2017-03-06T19:33:21.269Z,2017-03-06T19:33:21.282Z,inactive,Kitchen Motion,Motion,2017-03-06T19:33:21.269Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1471,motion,2017-03-06T19:33:23.801Z,6,194963,2017-03-06T19:33:23.786Z,2017-03-06T19:33:23.801Z,active,Kitchen Motion,Motion,2017-03-06T19:33:23.786Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1472,motion,2017-03-06T19:34:00.542Z,19,194964,2017-03-06T19:34:00.530Z,2017-03-06T19:34:00.542Z,active,Medication Area,Motion,2017-03-06T19:34:00.530Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1473,motion,2017-03-06T19:34:10.909Z,7,194966,2017-03-06T19:34:10.892Z,2017-03-06T19:34:10.909Z,active,spare_bedroom - corridor transit,Transit,2017-03-06T19:34:10.892Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1474,motion,2017-03-06T19:34:18.141Z,3,194968,2017-03-06T19:34:18.130Z,2017-03-06T19:34:18.141Z,active,Living Room Motion,Motion,2017-03-06T19:34:18.130Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
1475,motion,2017-03-06T19:34:22.013Z,7,194970,2017-03-06T19:34:21.953Z,2017-03-06T19:34:22.013Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-06T19:34:21.953Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
1476,motion,2017-03-06T19:34:22.014Z,7,194971,2017-03-06T19:34:21.964Z,2017-03-06T19:34:22.014Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-06T19:34:21.964Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
1477,motion,2017-03-06T19:34:22.033Z,7,194972,2017-03-06T19:34:21.987Z,2017-03-06T19:34:22.033Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-06T19:34:21.987Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
1478,motion,2017-03-06T19:34:22.373Z,19,194974,2017-03-06T19:34:22.366Z,2017-03-06T19:34:22.373Z,inactive,Medication Area,Motion,2017-03-06T19:34:22.366Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
1479,motion,2017-03-06T19:34:29.244Z,3,194976,2017-03-06T19:34:29.233Z,2017-03-06T19:34:29.244Z,inactive,Living Room Motion,Motion,2017-03-06T19:34:29.233Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
1480,motion,2017-03-06T19:34:58.031Z,6,194978,2017-03-06T19:34:58.020Z,2017-03-06T19:34:58.031Z,inactive,Kitchen Motion,Motion,2017-03-06T19:34:58.020Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
1481,motion,2017-03-06T19:35:09.109Z,6,194980,2017-03-06T19:35:09.091Z,2017-03-06T19:35:09.109Z,active,Kitchen Motion,Motion,2017-03-06T19:35:09.091Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1482,motion,2017-03-06T19:35:09.293Z,3,194982,2017-03-06T19:35:09.259Z,2017-03-06T19:35:09.293Z,active,Living Room Motion,Motion,2017-03-06T19:35:09.259Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
1483,motion,2017-03-06T19:35:16.987Z,3,194984,2017-03-06T19:35:16.972Z,2017-03-06T19:35:16.987Z,inactive,Living Room Motion,Motion,2017-03-06T19:35:16.972Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
1484,motion,2017-03-06T19:35:23.276Z,6,194986,2017-03-06T19:35:23.265Z,2017-03-06T19:35:23.276Z,inactive,Kitchen Motion,Motion,2017-03-06T19:35:23.265Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
1485,motion,2017-03-06T19:35:35.887Z,6,194988,2017-03-06T19:35:35.880Z,2017-03-06T19:35:35.887Z,active,Kitchen Motion,Motion,2017-03-06T19:35:35.880Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1486,motion,2017-03-06T19:35:58.020Z,6,194990,2017-03-06T19:35:58.008Z,2017-03-06T19:35:58.020Z,inactive,Kitchen Motion,Motion,2017-03-06T19:35:58.008Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1487,motion,2017-03-06T19:36:00.534Z,6,194992,2017-03-06T19:36:00.525Z,2017-03-06T19:36:00.534Z,active,Kitchen Motion,Motion,2017-03-06T19:36:00.525Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1488,motion,2017-03-06T19:36:23.274Z,6,194993,2017-03-06T19:36:23.263Z,2017-03-06T19:36:23.274Z,inactive,Kitchen Motion,Motion,2017-03-06T19:36:23.263Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1489,motion,2017-03-06T19:37:08.163Z,6,194995,2017-03-06T19:37:08.148Z,2017-03-06T19:37:08.163Z,active,Kitchen Motion,Motion,2017-03-06T19:37:08.148Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1490,motion,2017-03-06T19:38:16.016Z,6,195003,2017-03-06T19:38:16.004Z,2017-03-06T19:38:16.016Z,inactive,Kitchen Motion,Motion,2017-03-06T19:38:16.004Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1491,motion,2017-03-06T19:39:59.593Z,6,195023,2017-03-06T19:39:59.587Z,2017-03-06T19:39:59.593Z,active,Kitchen Motion,Motion,2017-03-06T19:39:59.587Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1492,motion,2017-03-06T19:40:20.006Z,6,195025,2017-03-06T19:40:19.999Z,2017-03-06T19:40:20.006Z,inactive,Kitchen Motion,Motion,2017-03-06T19:40:19.999Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1493,motion,2017-03-06T19:45:59.800Z,6,195075,2017-03-06T19:45:59.790Z,2017-03-06T19:45:59.800Z,active,Kitchen Motion,Motion,2017-03-06T19:45:59.790Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1494,motion,2017-03-06T19:46:33.996Z,6,195077,2017-03-06T19:46:33.990Z,2017-03-06T19:46:33.996Z,inactive,Kitchen Motion,Motion,2017-03-06T19:46:33.990Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1495,motion,2017-03-06T19:52:32.980Z,6,195085,2017-03-06T19:52:32.973Z,2017-03-06T19:52:32.980Z,active,Kitchen Motion,Motion,2017-03-06T19:52:32.973Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1496,motion,2017-03-06T19:52:44.251Z,6,195087,2017-03-06T19:52:44.241Z,2017-03-06T19:52:44.251Z,inactive,Kitchen Motion,Motion,2017-03-06T19:52:44.241Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1497,motion,2017-03-06T19:56:32.413Z,6,195089,2017-03-06T19:56:32.405Z,2017-03-06T19:56:32.413Z,active,Kitchen Motion,Motion,2017-03-06T19:56:32.405Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
1498,motion,2017-03-06T19:56:43.962Z,3,195091,2017-03-06T19:56:43.952Z,2017-03-06T19:56:43.962Z,active,Living Room Motion,Motion,2017-03-06T19:56:43.952Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
